Date,HCAT,TSLA
2018-07-12,,316.7099914550781
2018-07-13,,318.8699951171875
2018-07-16,,310.1000061035156
2018-07-17,,322.69000244140625
2018-07-18,,323.8500061035156
2018-07-19,,320.2300109863281
2018-07-20,,313.5799865722656
2018-07-23,,303.20001220703125
2018-07-24,,297.42999267578125
2018-07-25,,308.739990234375
2018-07-26,,306.6499938964844
2018-07-27,,297.17999267578125
2018-07-30,,290.1700134277344
2018-07-31,,298.1400146484375
2018-08-01,,300.8399963378906
2018-08-02,,349.5400085449219
2018-08-03,,348.1700134277344
2018-08-06,,341.989990234375
2018-08-07,,379.57000732421875
2018-08-08,,370.3399963378906
2018-08-09,,352.45001220703125
2018-08-10,,355.489990234375
2018-08-13,,356.4100036621094
2018-08-14,,347.6400146484375
2018-08-15,,338.69000244140625
2018-08-16,,335.45001220703125
2018-08-17,,305.5
2018-08-20,,308.44000244140625
2018-08-21,,321.8999938964844
2018-08-22,,321.6400146484375
2018-08-23,,320.1000061035156
2018-08-24,,322.82000732421875
2018-08-27,,319.2699890136719
2018-08-28,,311.8599853515625
2018-08-29,,305.010009765625
2018-08-30,,303.1499938964844
2018-08-31,,301.6600036621094
2018-09-04,,288.95001220703125
2018-09-05,,280.739990234375
2018-09-06,,280.95001220703125
2018-09-07,,263.239990234375
2018-09-10,,285.5
2018-09-11,,279.44000244140625
2018-09-12,,290.5400085449219
2018-09-13,,289.4599914550781
2018-09-14,,295.20001220703125
2018-09-17,,294.8399963378906
2018-09-18,,284.9599914550781
2018-09-19,,299.0199890136719
2018-09-20,,298.3299865722656
2018-09-21,,299.1000061035156
2018-09-24,,299.67999267578125
2018-09-25,,300.989990234375
2018-09-26,,309.5799865722656
2018-09-27,,307.5199890136719
2018-09-28,,264.7699890136719
2018-10-01,,310.70001220703125
2018-10-02,,301.0199890136719
2018-10-03,,294.79998779296875
2018-10-04,,281.8299865722656
2018-10-05,,261.95001220703125
2018-10-08,,250.55999755859375
2018-10-09,,262.79998779296875
2018-10-10,,256.8800048828125
2018-10-11,,252.22999572753906
2018-10-12,,258.7799987792969
2018-10-15,,259.5899963378906
2018-10-16,,276.5899963378906
2018-10-17,,271.7799987792969
2018-10-18,,263.9100036621094
2018-10-19,,260.0
2018-10-22,,260.95001220703125
2018-10-23,,294.1400146484375
2018-10-24,,288.5
2018-10-25,,314.8599853515625
2018-10-26,,330.8999938964844
2018-10-29,,334.8500061035156
2018-10-30,,329.8999938964844
2018-10-31,,337.32000732421875
2018-11-01,,344.2799987792969
2018-11-02,,346.4100036621094
2018-11-05,,341.3999938964844
2018-11-06,,341.05999755859375
2018-11-07,,348.1600036621094
2018-11-08,,351.3999938964844
2018-11-09,,350.510009765625
2018-11-12,,331.2799987792969
2018-11-13,,338.7300109863281
2018-11-14,,344.0
2018-11-15,,348.44000244140625
2018-11-16,,354.30999755859375
2018-11-19,,353.4700012207031
2018-11-20,,347.489990234375
2018-11-21,,338.19000244140625
2018-11-23,,325.8299865722656
2018-11-26,,346.0
2018-11-27,,343.9200134277344
2018-11-28,,347.8699951171875
2018-11-29,,341.1700134277344
2018-11-30,,350.4800109863281
2018-12-03,,358.489990234375
2018-12-04,,359.70001220703125
2018-12-06,,363.05999755859375
2018-12-07,,357.9700012207031
2018-12-10,,365.1499938964844
2018-12-11,,366.760009765625
2018-12-12,,366.6000061035156
2018-12-13,,376.7900085449219
2018-12-14,,365.7099914550781
2018-12-17,,348.4200134277344
2018-12-18,,337.0299987792969
2018-12-19,,332.9700012207031
2018-12-20,,315.3800048828125
2018-12-21,,319.7699890136719
2018-12-24,,295.3900146484375
2018-12-26,,326.0899963378906
2018-12-27,,316.1300048828125
2018-12-28,,333.8699951171875
2018-12-31,,332.79998779296875
2019-01-02,,310.1199951171875
2019-01-03,,300.3599853515625
2019-01-04,,317.69000244140625
2019-01-07,,334.9599914550781
2019-01-08,,335.3500061035156
2019-01-09,,338.5299987792969
2019-01-10,,344.9700012207031
2019-01-11,,347.260009765625
2019-01-14,,334.3999938964844
2019-01-15,,344.42999267578125
2019-01-16,,346.04998779296875
2019-01-17,,347.30999755859375
2019-01-18,,302.260009765625
2019-01-22,,298.9200134277344
2019-01-23,,287.5899963378906
2019-01-24,,291.510009765625
2019-01-25,,297.0400085449219
2019-01-28,,296.3800048828125
2019-01-29,,297.4599914550781
2019-01-30,,308.7699890136719
2019-01-31,,307.0199890136719
2019-02-01,,312.2099914550781
2019-02-04,,312.8900146484375
2019-02-05,,321.3500061035156
2019-02-06,,317.2200012207031
2019-02-07,,307.510009765625
2019-02-08,,305.79998779296875
2019-02-11,,312.8399963378906
2019-02-12,,311.80999755859375
2019-02-13,,308.1700134277344
2019-02-14,,303.7699890136719
2019-02-15,,307.8800048828125
2019-02-19,,305.6400146484375
2019-02-20,,302.55999755859375
2019-02-21,,291.2300109863281
2019-02-22,,294.7099914550781
2019-02-25,,298.7699890136719
2019-02-26,,297.8599853515625
2019-02-27,,314.739990234375
2019-02-28,,319.8800048828125
2019-03-01,,294.7900085449219
2019-03-04,,285.3599853515625
2019-03-05,,276.5400085449219
2019-03-06,,276.239990234375
2019-03-07,,276.5899963378906
2019-03-08,,284.1400146484375
2019-03-11,,290.9200134277344
2019-03-12,,283.3599853515625
2019-03-13,,288.9599914550781
2019-03-14,,289.9599914550781
2019-03-15,,275.42999267578125
2019-03-18,,269.489990234375
2019-03-19,,267.4700012207031
2019-03-20,,273.6000061035156
2019-03-21,,274.0199890136719
2019-03-22,,264.5299987792969
2019-03-25,,260.4200134277344
2019-03-26,,267.7699890136719
2019-03-27,,274.8299865722656
2019-03-28,,278.6199951171875
2019-03-29,,279.8599853515625
2019-04-01,,289.17999267578125
2019-04-02,,285.8800048828125
2019-04-03,,291.80999755859375
2019-04-04,,267.7799987792969
2019-04-05,,274.9599914550781
2019-04-08,,273.20001220703125
2019-04-09,,272.30999755859375
2019-04-10,,276.05999755859375
2019-04-11,,268.4200134277344
2019-04-12,,267.70001220703125
2019-04-15,,266.3800048828125
2019-04-16,,273.3599853515625
2019-04-17,,271.2300109863281
2019-04-18,,273.260009765625
2019-04-22,,262.75
2019-04-23,,263.8999938964844
2019-04-24,,258.6600036621094
2019-04-25,,247.6300048828125
2019-04-26,,235.13999938964844
2019-04-29,,241.47000122070312
2019-04-30,,238.69000244140625
2019-05-01,,234.00999450683594
2019-05-02,,244.10000610351562
2019-05-03,,255.02999877929688
2019-05-06,,255.33999633789062
2019-05-07,,247.05999755859375
2019-05-08,,244.83999633789062
2019-05-09,,241.97999572753906
2019-05-10,,239.52000427246094
2019-05-13,,227.00999450683594
2019-05-14,,232.30999755859375
2019-05-15,,231.9499969482422
2019-05-16,,228.3300018310547
2019-05-17,,211.02999877929688
2019-05-20,,205.36000061035156
2019-05-21,,205.0800018310547
2019-05-22,,192.72999572753906
2019-05-23,,195.49000549316406
2019-05-24,,190.6300048828125
2019-05-28,,188.6999969482422
2019-05-29,,189.86000061035156
2019-05-30,,188.22000122070312
2019-05-31,,185.16000366210938
2019-06-03,,178.97000122070312
2019-06-04,,193.60000610351562
2019-06-05,,196.58999633789062
2019-06-06,,205.9499969482422
2019-06-07,,204.5
2019-06-10,,212.8800048828125
2019-06-11,,217.10000610351562
2019-06-12,,209.25999450683594
2019-06-13,,213.91000366210938
2019-06-14,,214.9199981689453
2019-06-17,,225.02999877929688
2019-06-18,,224.74000549316406
2019-06-19,,226.42999267578125
2019-06-20,,219.6199951171875
2019-06-21,,221.86000061035156
2019-06-24,,223.63999938964844
2019-06-25,,219.75999450683594
2019-06-26,,219.27000427246094
2019-06-27,,222.83999633789062
2019-06-28,,223.4600067138672
2019-07-01,,227.1699981689453
2019-07-02,,224.5500030517578
2019-07-03,,234.89999389648438
2019-07-05,,233.10000610351562
2019-07-08,,230.33999633789062
2019-07-09,,230.05999755859375
2019-07-10,,238.9199981689453
2019-07-11,,238.60000610351562
2019-07-12,,245.0800018310547
2019-07-15,,253.5
2019-07-16,,252.3800048828125
2019-07-17,,254.86000061035156
2019-07-18,,253.5399932861328
2019-07-19,,258.17999267578125
2019-07-22,,255.67999267578125
2019-07-23,,260.1700134277344
2019-07-24,,264.8800048828125
2019-07-25,39.16999816894531,228.82000732421875
2019-07-26,38.29999923706055,228.0399932861328
2019-07-29,41.41999816894531,235.77000427246094
2019-07-30,43.369998931884766,242.25999450683594
2019-07-31,44.25,241.61000061035156
2019-08-01,44.43000030517578,233.85000610351562
2019-08-02,40.540000915527344,234.33999633789062
2019-08-05,38.439998626708984,228.32000732421875
2019-08-06,38.77000045776367,230.75
2019-08-07,40.439998626708984,233.4199981689453
2019-08-08,42.849998474121094,238.3000030517578
2019-08-09,45.90999984741211,235.00999450683594
2019-08-12,48.630001068115234,229.00999450683594
2019-08-13,48.470001220703125,235.0
2019-08-14,43.400001525878906,219.6199951171875
2019-08-15,41.5099983215332,215.63999938964844
2019-08-16,42.3849983215332,219.94000244140625
2019-08-19,44.630001068115234,226.8300018310547
2019-08-20,43.25,225.86000061035156
2019-08-21,43.65999984741211,220.8300018310547
2019-08-22,42.939998626708984,222.14999389648438
2019-08-23,38.630001068115234,211.39999389648438
2019-08-26,40.880001068115234,215.0
2019-08-27,40.27000045776367,214.0800018310547
2019-08-28,40.0,215.58999633789062
2019-08-29,40.11000061035156,221.7100067138672
2019-08-30,39.86000061035156,225.61000061035156
2019-09-03,39.220001220703125,225.00999450683594
2019-09-04,39.95000076293945,220.67999267578125
2019-09-05,36.939998626708984,229.5800018310547
2019-09-06,36.369998931884766,227.4499969482422
2019-09-09,34.70000076293945,231.7899932861328
2019-09-10,33.099998474121094,235.5399932861328
2019-09-11,34.43000030517578,247.10000610351562
2019-09-12,34.040000915527344,245.8699951171875
2019-09-13,35.33000183105469,245.1999969482422
2019-09-16,37.02000045776367,242.80999755859375
2019-09-17,38.189998626708984,244.7899932861328
2019-09-18,38.709999084472656,243.49000549316406
2019-09-19,36.459999084472656,246.60000610351562
2019-09-20,37.95000076293945,240.6199951171875
2019-09-23,37.9900016784668,241.22999572753906
2019-09-24,35.75,223.2100067138672
2019-09-25,33.70000076293945,228.6999969482422
2019-09-26,31.649999618530273,242.55999755859375
2019-09-27,30.309999465942383,242.1300048828125
2019-09-30,31.639999389648438,240.8699951171875
2019-10-01,29.149999618530273,244.69000244140625
2019-10-02,28.149999618530273,243.1300048828125
2019-10-03,28.530000686645508,233.02999877929688
2019-10-04,27.200000762939453,231.42999267578125
2019-10-07,28.43000030517578,237.72000122070312
2019-10-08,27.139999389648438,240.0500030517578
2019-10-09,26.440000534057617,244.52999877929688
2019-10-10,26.950000762939453,244.74000549316406
2019-10-11,27.81999969482422,247.88999938964844
2019-10-14,28.600000381469727,256.9599914550781
2019-10-15,28.600000381469727,257.8900146484375
2019-10-16,30.100000381469727,259.75
2019-10-17,28.420000076293945,261.9700012207031
2019-10-18,29.0,256.95001220703125
2019-10-21,28.290000915527344,253.5
2019-10-22,27.420000076293945,255.5800018310547
2019-10-23,27.75,254.67999267578125
2019-10-24,28.8799991607666,299.67999267578125
2019-10-25,29.770000457763672,328.1300048828125
2019-10-28,29.989999771118164,327.7099914550781
2019-10-29,29.84000015258789,316.2200012207031
2019-10-30,32.119998931884766,315.010009765625
2019-10-31,32.15999984741211,314.9200134277344
2019-11-01,33.939998626708984,313.30999755859375
2019-11-04,33.27000045776367,317.4700012207031
2019-11-05,33.61000061035156,317.2200012207031
2019-11-06,33.38999938964844,326.5799865722656
2019-11-07,34.060001373291016,335.5400085449219
2019-11-08,35.0099983215332,337.1400146484375
2019-11-11,34.650001525878906,345.0899963378906
2019-11-12,33.4900016784668,349.92999267578125
2019-11-13,35.29999923706055,346.1099853515625
2019-11-14,33.7400016784668,349.3500061035156
2019-11-15,34.369998931884766,352.1700134277344
2019-11-18,34.380001068115234,349.989990234375
2019-11-19,36.1150016784668,359.5199890136719
2019-11-20,37.279998779296875,352.2200012207031
2019-11-21,37.22999954223633,354.8299865722656
2019-11-22,37.41999816894531,333.0400085449219
2019-11-25,37.90999984741211,336.3399963378906
2019-11-26,38.04999923706055,328.9200134277344
2019-11-27,37.47999954223633,331.2900085449219
2019-11-29,39.72999954223633,329.94000244140625
2019-12-02,37.9900016784668,334.8699951171875
2019-12-03,39.40999984741211,336.20001220703125
2019-12-04,39.4900016784668,333.0299987792969
2019-12-05,40.61000061035156,330.3699951171875
2019-12-06,40.630001068115234,335.8900146484375
2019-12-09,40.5,339.5299987792969
2019-12-10,39.279998779296875,348.8399963378906
2019-12-11,35.59000015258789,352.70001220703125
2019-12-12,34.2599983215332,359.67999267578125
2019-12-13,33.439998626708984,358.3900146484375
2019-12-16,32.70000076293945,381.5
2019-12-17,31.3700008392334,378.989990234375
2019-12-18,31.139999389648438,393.1499938964844
2019-12-19,30.31999969482422,404.0400085449219
2019-12-20,34.470001220703125,405.5899963378906
2019-12-23,36.63999938964844,419.2200012207031
2019-12-24,33.65999984741211,425.25
2019-12-26,32.959999084472656,430.94000244140625
2019-12-27,34.13999938964844,430.3800048828125
2019-12-30,34.119998931884766,414.70001220703125
2019-12-31,34.70000076293945,418.3299865722656
2020-01-02,34.11000061035156,430.260009765625
2020-01-03,34.43000030517578,443.010009765625
2020-01-06,35.189998626708984,451.5400085449219
2020-01-07,35.79999923706055,469.05999755859375
2020-01-08,36.27000045776367,492.1400146484375
2020-01-09,37.255001068115234,481.3399963378906
2020-01-10,36.79999923706055,478.1499938964844
2020-01-13,37.599998474121094,524.8599853515625
2020-01-14,35.310001373291016,537.9199829101562
2020-01-15,36.220001220703125,518.5
2020-01-16,34.939998626708984,513.489990234375
2020-01-17,34.119998931884766,510.5
2020-01-21,37.0,547.2000122070312
2020-01-22,36.25,569.5599975585938
2020-01-23,35.220001220703125,572.2000122070312
2020-01-24,34.970001220703125,564.8200073242188
2020-01-27,35.099998474121094,558.02001953125
2020-01-28,33.880001068115234,566.9000244140625
2020-01-29,33.540000915527344,580.989990234375
2020-01-30,33.310001373291016,640.8099975585938
2020-01-31,32.650001525878906,650.5700073242188
2020-02-03,33.22999954223633,780.0
2020-02-04,33.369998931884766,887.0599975585938
2020-02-05,33.02000045776367,734.7000122070312
2020-02-06,31.899999618530273,748.9600219726562
2020-02-07,32.959999084472656,748.0700073242188
2020-02-10,32.41999816894531,771.280029296875
2020-02-11,32.810001373291016,774.3800048828125
2020-02-12,31.760000228881836,767.2899780273438
2020-02-13,31.559999465942383,804.0
2020-02-14,30.979999542236328,800.030029296875
2020-02-18,31.0,858.4000244140625
